Datetime,Power
2025-04-10 09:15,28255.1
2025-04-10 09:30,29039.0
2025-04-10 09:45,32256.6
2025-04-10 10:00,31659.5
2025-04-10 10:15,33330.0
2025-04-10 10:30,33122.5
2025-04-10 10:45,34204.2
2025-04-10 11:00,34218.0
2025-04-10 11:15,34389.8
2025-04-10 11:30,33575.3
2025-04-10 11:45,35461.4
2025-04-10 12:00,36072.0
2025-04-10 12:15,34815.6
2025-04-10 12:30,35290.0
2025-04-10 12:45,35387.1
2025-04-10 13:00,35492.7
2025-04-10 13:15,34878.1
2025-04-10 13:30,34824.4
2025-04-10 13:45,35531.7
2025-04-10 14:00,34700.0
2025-04-10 14:15,33548.6
2025-04-10 14:30,34416.1
2025-04-10 14:45,32163.8
2025-04-10 15:00,33632.9
2025-04-10 15:15,33402.9
2025-04-10 15:30,33328.7
2025-04-10 15:45,31193.6
2025-04-10 16:00,30559.7
2025-04-10 16:15,28174.2
2025-04-10 16:30,25579.6
2025-04-10 16:45,23362.0
2025-04-10 17:00,21568.6
2025-04-10 17:15,19067.1
2025-04-10 17:30,17764.7
2025-04-10 17:45,14816.9
2025-04-10 18:00,12565.0
2025-04-10 18:15,9828.1
2025-04-10 18:30,7536.6
2025-04-10 18:45,5047.5
2025-04-10 19:00,2537.7
2025-04-10 19:15,413.5
2025-04-10 19:30,0.0
2025-04-10 19:45,0.0
2025-04-10 20:00,0.0
2025-04-10 20:15,0.0
2025-04-10 20:30,0.0
2025-04-10 20:45,0.0
2025-04-10 21:00,0.0
2025-04-10 21:15,0.0
2025-04-10 21:30,0.0
2025-04-10 21:45,0.0
2025-04-10 22:00,0.0
2025-04-10 22:15,0.0
2025-04-10 22:30,0.0
2025-04-10 22:45,0.0
2025-04-10 23:00,0.0
2025-04-10 23:15,0.0
2025-04-10 23:30,0.0
2025-04-10 23:45,0.0
2025-04-11 00:00,0.0
2025-04-11 00:15,0.0
2025-04-11 00:30,0.0
2025-04-11 00:45,0.0
2025-04-11 01:00,0.0
2025-04-11 01:15,0.0
2025-04-11 01:30,0.0
2025-04-11 01:45,0.0
2025-04-11 02:00,0.0
2025-04-11 02:15,0.0
2025-04-11 02:30,0.0
2025-04-11 02:45,0.0
2025-04-11 03:00,0.0
2025-04-11 03:15,0.0
2025-04-11 03:30,0.0
2025-04-11 03:45,0.0
2025-04-11 04:00,0.0
2025-04-11 04:15,0.0
2025-04-11 04:30,0.0
2025-04-11 04:45,0.0
2025-04-11 05:00,0.0
2025-04-11 05:15,0.0
2025-04-11 05:30,0.0
2025-04-11 05:45,0.0
2025-04-11 06:00,0.0
2025-04-11 06:15,614.1
2025-04-11 06:30,2566.0
2025-04-11 06:45,4665.1
2025-04-11 07:00,7354.2
2025-04-11 07:15,9720.2
2025-04-11 07:30,11899.7
2025-04-11 07:45,14053.6
2025-04-11 08:00,16847.3
2025-04-11 08:15,18760.6
2025-04-11 08:30,20135.0
2025-04-11 08:45,21282.7
2025-04-11 09:00,23728.5
2025-04-11 09:15,27053.7
2025-04-11 09:30,28854.6
2025-04-11 09:45,29541.6
2025-04-11 10:00,29630.9
2025-04-11 10:15,30396.1
2025-04-11 10:30,31547.5
2025-04-11 10:45,29870.0
2025-04-11 11:00,31580.5
2025-04-11 11:15,31836.0
2025-04-11 11:30,33866.0
2025-04-11 11:45,32020.6
2025-04-11 12:00,31578.3
2025-04-11 12:15,32961.2
2025-04-11 12:30,31310.7
2025-04-11 12:45,32915.8
2025-04-11 13:00,31080.0
2025-04-11 13:15,33702.2
2025-04-11 13:30,32363.6
2025-04-11 13:45,31781.8
2025-04-11 14:00,33518.2
2025-04-11 14:15,31790.8
2025-04-11 14:30,32687.6
2025-04-11 14:45,30392.9
2025-04-11 15:00,29886.5
2025-04-11 15:15,31293.2
2025-04-11 15:30,30616.5
2025-04-11 15:45,28782.4
2025-04-11 16:00,28092.8
2025-04-11 16:15,25382.0
2025-04-11 16:30,23875.2
2025-04-11 16:45,22907.6
2025-04-11 17:00,20770.3
2025-04-11 17:15,18242.7
2025-04-11 17:30,16980.7
2025-04-11 17:45,13458.2
2025-04-11 18:00,12357.6
2025-04-11 18:15,9678.3
2025-04-11 18:30,7068.7
2025-04-11 18:45,4976.1
2025-04-11 19:00,2609.8
2025-04-11 19:15,633.5
2025-04-11 19:30,0.0
2025-04-11 19:45,0.0
2025-04-11 20:00,0.0
2025-04-11 20:15,0.0
2025-04-11 20:30,0.0
2025-04-11 20:45,0.0
2025-04-11 21:00,0.0
2025-04-11 21:15,0.0
2025-04-11 21:30,0.0
2025-04-11 21:45,0.0
2025-04-11 22:00,0.0
2025-04-11 22:15,0.0
2025-04-11 22:30,0.0
2025-04-11 22:45,0.0
2025-04-11 23:00,0.0
2025-04-11 23:15,0.0
2025-04-11 23:30,0.0
2025-04-11 23:45,0.0
2025-04-12 00:00,0.0
2025-04-12 00:15,0.0
2025-04-12 00:30,0.0
2025-04-12 00:45,0.0
2025-04-12 01:00,0.0
2025-04-12 01:15,0.0
2025-04-12 01:30,0.0
2025-04-12 01:45,0.0
2025-04-12 02:00,0.0
2025-04-12 02:15,0.0
2025-04-12 02:30,0.0
2025-04-12 02:45,0.0
2025-04-12 03:00,0.0
2025-04-12 03:15,0.0
2025-04-12 03:30,0.0
2025-04-12 03:45,0.0
2025-04-12 04:00,0.0
2025-04-12 04:15,0.0
2025-04-12 04:30,0.0
2025-04-12 04:45,0.0
2025-04-12 05:00,0.0
2025-04-12 05:15,0.0
2025-04-12 05:30,0.0
2025-04-12 05:45,0.0
2025-04-12 06:00,0.0
2025-04-12 06:15,1242.7
2025-04-12 06:30,4044.7
2025-04-12 06:45,7278.6
2025-04-12 07:00,9641.0
2025-04-12 07:15,13804.3
2025-04-12 07:30,16199.1
2025-04-12 07:45,19067.1
2025-04-12 08:00,24313.1
2025-04-12 08:15,25826.6
2025-04-12 08:30,29774.8
2025-04-12 08:45,32061.5
2025-04-12 09:00,32052.0
2025-04-12 09:15,36079.4
2025-04-12 09:30,37263.2
2025-04-12 09:45,37887.8
2025-04-12 10:00,38632.9
2025-04-12 10:15,41973.9
2025-04-12 10:30,43384.5
2025-04-12 10:45,43689.0
2025-04-12 11:00,43140.5
2025-04-12 11:15,42691.9
2025-04-12 11:30,42524.7
2025-04-12 11:45,43096.3
2025-04-12 12:00,42430.7
2025-04-12 12:15,43470.3
2025-04-12 12:30,43666.9
2025-04-12 12:45,42507.8
2025-04-12 13:00,43392.7
2025-04-12 13:15,42739.4
2025-04-12 13:30,43781.9
2025-04-12 13:45,44492.9
2025-04-12 14:00,44056.3
2025-04-12 14:15,44359.3
2025-04-12 14:30,41382.2
2025-04-12 14:45,42692.3
2025-04-12 15:00,42983.5
2025-04-12 15:15,42650.3
2025-04-12 15:30,38845.5
2025-04-12 15:45,39665.4
2025-04-12 16:00,39230.1
2025-04-12 16:15,35756.4
2025-04-12 16:30,33657.9
2025-04-12 16:45,31716.9
2025-04-12 17:00,28811.0
2025-04-12 17:15,26227.4
2025-04-12 17:30,22712.1
2025-04-12 17:45,19605.2
2025-04-12 18:00,15934.9
2025-04-12 18:15,13053.3
2025-04-12 18:30,10347.3
2025-04-12 18:45,6875.5
2025-04-12 19:00,3974.0
2025-04-12 19:15,1211.6
2025-04-12 19:30,0.0
2025-04-12 19:45,0.0
2025-04-12 20:00,0.0
2025-04-12 20:15,0.0
2025-04-12 20:30,0.0
2025-04-12 20:45,0.0
2025-04-12 21:00,0.0
2025-04-12 21:15,0.0
2025-04-12 21:30,0.0
2025-04-12 21:45,0.0
2025-04-12 22:00,0.0
2025-04-12 22:15,0.0
2025-04-12 22:30,0.0
2025-04-12 22:45,0.0
2025-04-12 23:00,0.0
2025-04-12 23:15,0.0
2025-04-12 23:30,0.0
2025-04-12 23:45,0.0
2025-04-13 00:00,0.0
2025-04-13 00:15,0.0
2025-04-13 00:30,0.0
2025-04-13 00:45,0.0
2025-04-13 01:00,0.0
2025-04-13 01:15,0.0
2025-04-13 01:30,0.0
2025-04-13 01:45,0.0
2025-04-13 02:00,0.0
2025-04-13 02:15,0.0
2025-04-13 02:30,0.0
2025-04-13 02:45,0.0
2025-04-13 03:00,0.0
2025-04-13 03:15,0.0
2025-04-13 03:30,0.0
2025-04-13 03:45,0.0
2025-04-13 04:00,0.0
2025-04-13 04:15,0.0
2025-04-13 04:30,0.0
2025-04-13 04:45,0.0
2025-04-13 05:00,0.0
2025-04-13 05:15,0.0
2025-04-13 05:30,0.0
2025-04-13 05:45,0.0
2025-04-13 06:00,0.0
2025-04-13 06:15,1518.8
2025-04-13 06:30,4163.6
2025-04-13 06:45,7071.4
2025-04-13 07:00,10009.3
2025-04-13 07:15,13381.5
2025-04-13 07:30,17541.5
2025-04-13 07:45,20008.3
2025-04-13 08:00,21396.1
2025-04-13 08:15,25821.4
2025-04-13 08:30,28173.5
2025-04-13 08:45,31286.2
2025-04-13 09:00,33238.5
2025-04-13 09:15,35344.8
2025-04-13 09:30,38314.0
2025-04-13 09:45,40241.4
2025-04-13 10:00,39029.2
2025-04-13 10:15,45057.4
2025-04-13 10:30,43659.0
2025-04-13 10:45,44086.6
2025-04-13 11:00,41168.5
2025-04-13 11:15,41731.4
2025-04-13 11:30,43467.8
2025-04-13 11:45,44789.2
2025-04-13 12:00,41858.2
2025-04-13 12:15,43570.6
2025-04-13 12:30,45608.8
2025-04-13 12:45,40067.5
2025-04-13 13:00,42489.0
2025-04-13 13:15,44837.4
2025-04-13 13:30,41550.1
2025-04-13 13:45,41877.2
2025-04-13 14:00,44065.4
2025-04-13 14:15,42863.9
2025-04-13 14:30,43417.2
2025-04-13 14:45,44436.8
2025-04-13 15:00,42510.0
2025-04-13 15:15,41960.8
2025-04-13 15:30,40390.0
2025-04-13 15:45,39066.3
2025-04-13 16:00,36022.3
2025-04-13 16:15,36041.1
2025-04-13 16:30,33280.8
2025-04-13 16:45,31726.3
2025-04-13 17:00,28090.0
2025-04-13 17:15,24468.0
2025-04-13 17:30,21653.1
2025-04-13 17:45,19820.1
2025-04-13 18:00,17199.8
2025-04-13 18:15,12965.5
2025-04-13 18:30,9873.1
2025-04-13 18:45,6956.1
2025-04-13 19:00,4417.1
2025-04-13 19:15,1538.9
2025-04-13 19:30,0.0
2025-04-13 19:45,0.0
2025-04-13 20:00,0.0
2025-04-13 20:15,0.0
2025-04-13 20:30,0.0
2025-04-13 20:45,0.0
2025-04-13 21:00,0.0
2025-04-13 21:15,0.0
2025-04-13 21:30,0.0
2025-04-13 21:45,0.0
2025-04-13 22:00,0.0
2025-04-13 22:15,0.0
2025-04-13 22:30,0.0
2025-04-13 22:45,0.0
2025-04-13 23:00,0.0
2025-04-13 23:15,0.0
2025-04-13 23:30,0.0
2025-04-13 23:45,0.0
2025-04-14 00:00,0.0
2025-04-14 00:15,0.0
2025-04-14 00:30,0.0
2025-04-14 00:45,0.0
2025-04-14 01:00,0.0
2025-04-14 01:15,0.0
2025-04-14 01:30,0.0
2025-04-14 01:45,0.0
2025-04-14 02:00,0.0
2025-04-14 02:15,0.0
2025-04-14 02:30,0.0
2025-04-14 02:45,0.0
2025-04-14 03:00,0.0
2025-04-14 03:15,0.0
2025-04-14 03:30,0.0
2025-04-14 03:45,0.0
2025-04-14 04:00,0.0
2025-04-14 04:15,0.0
2025-04-14 04:30,0.0
2025-04-14 04:45,0.0
2025-04-14 05:00,0.0
2025-04-14 05:15,0.0
2025-04-14 05:30,0.0
2025-04-14 05:45,0.0
2025-04-14 06:00,0.0
2025-04-14 06:15,1338.6
2025-04-14 06:30,3323.2
2025-04-14 06:45,5306.7
2025-04-14 07:00,7599.2
2025-04-14 07:15,9915.6
2025-04-14 07:30,11922.0
2025-04-14 07:45,13592.5
2025-04-14 08:00,16258.3
2025-04-14 08:15,18693.8
2025-04-14 08:30,20048.4
2025-04-14 08:45,21293.2
2025-04-14 09:00,24726.7
2025-04-14 09:15,25115.7
2025-04-14 09:30,26404.9
2025-04-14 09:45,27844.6
2025-04-14 10:00,29616.9
2025-04-14 10:15,29667.3
2025-04-14 10:30,29663.8
2025-04-14 10:45,30956.0
2025-04-14 11:00,32543.5
2025-04-14 11:15,31985.3
2025-04-14 11:30,31381.3
2025-04-14 11:45,29725.7
2025-04-14 12:00,34193.5
2025-04-14 12:15,29594.8
2025-04-14 12:30,30329.0
2025-04-14 12:45,30017.0
2025-04-14 13:00,32168.1
2025-04-14 13:15,31085.8
2025-04-14 13:30,29418.2
2025-04-14 13:45,31008.3
2025-04-14 14:00,31265.1
2025-04-14 14:15,30413.5
2025-04-14 14:30,29455.0
2025-04-14 14:45,29675.4
2025-04-14 15:00,29570.6
2025-04-14 15:15,29454.6
2025-04-14 15:30,28280.7
2025-04-14 15:45,28445.1
2025-04-14 16:00,25971.2
2025-04-14 16:15,24111.5
2025-04-14 16:30,23404.0
2025-04-14 16:45,23153.3
2025-04-14 17:00,20054.4
2025-04-14 17:15,19710.7
2025-04-14 17:30,16559.5
2025-04-14 17:45,13649.1
2025-04-14 18:00,11626.6
2025-04-14 18:15,9770.9
2025-04-14 18:30,7236.9
2025-04-14 18:45,5743.5
2025-04-14 19:00,3207.3
2025-04-14 19:15,1382.5
2025-04-14 19:30,0.0
2025-04-14 19:45,0.0
2025-04-14 20:00,0.0
2025-04-14 20:15,0.0
2025-04-14 20:30,0.0
2025-04-14 20:45,0.0
2025-04-14 21:00,0.0
2025-04-14 21:15,0.0
2025-04-14 21:30,0.0
2025-04-14 21:45,0.0
2025-04-14 22:00,0.0
2025-04-14 22:15,0.0
2025-04-14 22:30,0.0
2025-04-14 22:45,0.0
2025-04-14 23:00,0.0
2025-04-14 23:15,0.0
2025-04-14 23:30,0.0
2025-04-14 23:45,0.0
2025-04-15 00:00,0.0
2025-04-15 00:15,0.0
2025-04-15 00:30,0.0
2025-04-15 00:45,0.0
2025-04-15 01:00,0.0
2025-04-15 01:15,0.0
2025-04-15 01:30,0.0
2025-04-15 01:45,0.0
2025-04-15 02:00,0.0
2025-04-15 02:15,0.0
2025-04-15 02:30,0.0
2025-04-15 02:45,0.0
2025-04-15 03:00,0.0
2025-04-15 03:15,0.0
2025-04-15 03:30,0.0
2025-04-15 03:45,0.0
2025-04-15 04:00,0.0
2025-04-15 04:15,0.0
2025-04-15 04:30,0.0
2025-04-15 04:45,0.0
2025-04-15 05:00,0.0
2025-04-15 05:15,0.0
2025-04-15 05:30,0.0
2025-04-15 05:45,0.0
2025-04-15 06:00,0.0
2025-04-15 06:15,2334.7
2025-04-15 06:30,5118.7
2025-04-15 06:45,8298.9
2025-04-15 07:00,10976.8
2025-04-15 07:15,15115.3
2025-04-15 07:30,17161.4
2025-04-15 07:45,20269.3
2025-04-15 08:00,24449.0
2025-04-15 08:15,28217.1
2025-04-15 08:30,30980.5
2025-04-15 08:45,32318.4
2025-04-15 09:00,35040.8
2025-04-15 09:15,36833.3
2025-04-15 09:30,40839.2
2025-04-15 09:45,40548.3
2025-04-15 10:00,42171.1
2025-04-15 10:15,43893.4
2025-04-15 10:30,42309.1
2025-04-15 10:45,43896.2
2025-04-15 11:00,48258.3
2025-04-15 11:15,47281.8
2025-04-15 11:30,46316.4
2025-04-15 11:45,44251.0
2025-04-15 12:00,46879.0
2025-04-15 12:15,46655.0
2025-04-15 12:30,42762.1
2025-04-15 12:45,44907.9
2025-04-15 13:00,43826.1
2025-04-15 13:15,44881.1
2025-04-15 13:30,46911.8
2025-04-15 13:45,41771.7
2025-04-15 14:00,45100.1
2025-04-15 14:15,46663.5
2025-04-15 14:30,42511.6
2025-04-15 14:45,46437.0
2025-04-15 15:00,41189.5
2025-04-15 15:15,42997.5
2025-04-15 15:30,42788.5
2025-04-15 15:45,40087.3
2025-04-15 16:00,39552.0
2025-04-15 16:15,36249.4
2025-04-15 16:30,36364.4
2025-04-15 16:45,32311.9
2025-04-15 17:00,30425.0
2025-04-15 17:15,26627.7
2025-04-15 17:30,23895.7
2025-04-15 17:45,21824.7
2025-04-15 18:00,18416.9
2025-04-15 18:15,14551.6
2025-04-15 18:30,11598.2
2025-04-15 18:45,8462.9
2025-04-15 19:00,5093.4
2025-04-15 19:15,2416.0
2025-04-15 19:30,0.0
2025-04-15 19:45,0.0
2025-04-15 20:00,0.0
2025-04-15 20:15,0.0
2025-04-15 20:30,0.0
2025-04-15 20:45,0.0
2025-04-15 21:00,0.0
2025-04-15 21:15,0.0
2025-04-15 21:30,0.0
2025-04-15 21:45,0.0
2025-04-15 22:00,0.0
2025-04-15 22:15,0.0
2025-04-15 22:30,0.0
2025-04-15 22:45,0.0
2025-04-15 23:00,0.0
2025-04-15 23:15,0.0
2025-04-15 23:30,0.0
2025-04-15 23:45,0.0
2025-04-16 00:00,0.0
2025-04-16 00:15,0.0
2025-04-16 00:30,0.0
2025-04-16 00:45,0.0
2025-04-16 01:00,0.0
2025-04-16 01:15,0.0
2025-04-16 01:30,0.0
2025-04-16 01:45,0.0
2025-04-16 02:00,0.0
2025-04-16 02:15,0.0
2025-04-16 02:30,0.0
2025-04-16 02:45,0.0
2025-04-16 03:00,0.0
2025-04-16 03:15,0.0
2025-04-16 03:30,0.0
2025-04-16 03:45,0.0
2025-04-16 04:00,0.0
2025-04-16 04:15,0.0
2025-04-16 04:30,0.0
2025-04-16 04:45,0.0
2025-04-16 05:00,0.0
2025-04-16 05:15,0.0
2025-04-16 05:30,0.0
2025-04-16 05:45,0.0
2025-04-16 06:00,0.0
2025-04-16 06:15,1836.0
2025-04-16 06:30,3881.2
2025-04-16 06:45,5621.5
2025-04-16 07:00,7748.4
2025-04-16 07:15,9974.8
2025-04-16 07:30,12009.8
2025-04-16 07:45,14237.5
2025-04-16 08:00,15588.8
2025-04-16 08:15,18575.5
2025-04-16 08:30,19717.8
2025-04-16 08:45,21406.6
2025-04-16 09:00,22515.8
2025-04-16 09:15,25939.0
2025-04-16 09:30,26188.7
2025-04-16 09:45,28281.8
2025-04-16 10:00,28417.0
2025-04-16 10:15,27377.4
2025-04-16 10:30,28394.5
2025-04-16 10:45,30372.4
2025-04-16 11:00,29232.8
2025-04-16 11:15,29060.1
2025-04-16 11:30,29929.3
2025-04-16 11:45,29930.7
2025-04-16 12:00,29150.8
2025-04-16 12:15,29735.4
2025-04-16 12:30,29572.0
2025-04-16 12:45,27662.3
2025-04-16 13:00,30455.1
2025-04-16 13:15,29298.3
2025-04-16 13:30,31239.9
2025-04-16 13:45,29052.3
2025-04-16 14:00,28665.3
2025-04-16 14:15,31113.2
2025-04-16 14:30,28497.3
2025-04-16 14:45,29130.4
2025-04-16 15:00,29874.6
2025-04-16 15:15,28566.4
2025-04-16 15:30,26786.9
2025-04-16 15:45,27493.3
2025-04-16 16:00,26146.3
2025-04-16 16:15,26031.4
2025-04-16 16:30,24059.7
2025-04-16 16:45,24046.4
2025-04-16 17:00,19273.3
2025-04-16 17:15,18358.6
2025-04-16 17:30,15832.0
2025-04-16 17:45,14753.8
2025-04-16 18:00,12415.7
2025-04-16 18:15,10185.8
2025-04-16 18:30,7640.6
2025-04-16 18:45,5606.3
2025-04-16 19:00,3494.6
2025-04-16 19:15,1897.1
2025-04-16 19:30,0.0
2025-04-16 19:45,0.0
2025-04-16 20:00,0.0
2025-04-16 20:15,0.0
2025-04-16 20:30,0.0
2025-04-16 20:45,0.0
2025-04-16 21:00,0.0
2025-04-16 21:15,0.0
2025-04-16 21:30,0.0
2025-04-16 21:45,0.0
2025-04-16 22:00,0.0
2025-04-16 22:15,0.0
2025-04-16 22:30,0.0
2025-04-16 22:45,0.0
2025-04-16 23:00,0.0
2025-04-16 23:15,0.0
2025-04-16 23:30,0.0
2025-04-16 23:45,0.0
2025-04-17 00:00,0.0
2025-04-17 00:15,0.0
2025-04-17 00:30,0.0
2025-04-17 00:45,0.0
2025-04-17 01:00,0.0
2025-04-17 01:15,0.0
2025-04-17 01:30,0.0
2025-04-17 01:45,0.0
2025-04-17 02:00,0.0
2025-04-17 02:15,0.0
2025-04-17 02:30,0.0
2025-04-17 02:45,0.0
2025-04-17 03:00,0.0
2025-04-17 03:15,0.0
2025-04-17 03:30,0.0
2025-04-17 03:45,0.0
2025-04-17 04:00,0.0
2025-04-17 04:15,0.0
2025-04-17 04:30,0.0
2025-04-17 04:45,0.0
2025-04-17 05:00,0.0
2025-04-17 05:15,0.0
2025-04-17 05:30,0.0
2025-04-17 05:45,0.0
2025-04-17 06:00,266.2
2025-04-17 06:15,2188.9
2025-04-17 06:30,4380.3
2025-04-17 06:45,6687.9
2025-04-17 07:00,8819.2
2025-04-17 07:15,11956.1
2025-04-17 07:30,14136.8
2025-04-17 07:45,15848.5
2025-04-17 08:00,18145.2
2025-04-17 08:15,20942.6
2025-04-17 08:30,22548.6
2025-04-17 08:45,24137.8
2025-04-17 09:00,26596.3
2025-04-17 09:15,28008.5
2025-04-17 09:30,29486.1
2025-04-17 09:45,31166.3
2025-04-17 10:00,29520.6
2025-04-17 10:15,31909.3
2025-04-17 10:30,32183.5
2025-04-17 10:45,32226.7
2025-04-17 11:00,33652.0
2025-04-17 11:15,32234.2
2025-04-17 11:30,32756.9
2025-04-17 11:45,32827.4
2025-04-17 12:00,33823.9
2025-04-17 12:15,33814.1
2025-04-17 12:30,32856.0
2025-04-17 12:45,32534.9
2025-04-17 13:00,34171.1
2025-04-17 13:15,33542.1
2025-04-17 13:30,34779.0
2025-04-17 13:45,30694.6
2025-04-17 14:00,32079.1
2025-04-17 14:15,32678.1
2025-04-17 14:30,35972.7
2025-04-17 14:45,32646.6
2025-04-17 15:00,32041.4
2025-04-17 15:15,30814.0
2025-04-17 15:30,30853.5
2025-04-17 15:45,30493.8
2025-04-17 16:00,29085.9
2025-04-17 16:15,27239.6
2025-04-17 16:30,25873.1
2025-04-17 16:45,25189.1
2025-04-17 17:00,22428.6
2025-04-17 17:15,20904.5
2025-04-17 17:30,17705.3
2025-04-17 17:45,15698.2
2025-04-17 18:00,14209.2
2025-04-17 18:15,10978.6
2025-04-17 18:30,8698.6
2025-04-17 18:45,6602.5
2025-04-17 19:00,4222.6
2025-04-17 19:15,2326.0
2025-04-17 19:30,249.7
2025-04-17 19:45,0.0
2025-04-17 20:00,0.0
2025-04-17 20:15,0.0
2025-04-17 20:30,0.0
2025-04-17 20:45,0.0
2025-04-17 21:00,0.0
2025-04-17 21:15,0.0
2025-04-17 21:30,0.0
2025-04-17 21:45,0.0
2025-04-17 22:00,0.0
2025-04-17 22:15,0.0
2025-04-17 22:30,0.0
2025-04-17 22:45,0.0
2025-04-17 23:00,0.0
2025-04-17 23:15,0.0
2025-04-17 23:30,0.0
2025-04-17 23:45,0.0
2025-04-18 00:00,0.0
2025-04-18 00:15,0.0
2025-04-18 00:30,0.0
2025-04-18 00:45,0.0
2025-04-18 01:00,0.0
2025-04-18 01:15,0.0
2025-04-18 01:30,0.0
2025-04-18 01:45,0.0
2025-04-18 02:00,0.0
2025-04-18 02:15,0.0
2025-04-18 02:30,0.0
2025-04-18 02:45,0.0
2025-04-18 03:00,0.0
2025-04-18 03:15,0.0
2025-04-18 03:30,0.0
2025-04-18 03:45,0.0
2025-04-18 04:00,0.0
2025-04-18 04:15,0.0
2025-04-18 04:30,0.0
2025-04-18 04:45,0.0
2025-04-18 05:00,0.0
2025-04-18 05:15,0.0
2025-04-18 05:30,0.0
2025-04-18 05:45,0.0
2025-04-18 06:00,634.0
2025-04-18 06:15,3072.7
2025-04-18 06:30,5963.6
2025-04-18 06:45,8681.8
2025-04-18 07:00,11454.3
2025-04-18 07:15,14370.6
2025-04-18 07:30,18397.7
2025-04-18 07:45,20663.4
2025-04-18 08:00,23732.9
2025-04-18 08:15,24134.4
2025-04-18 08:30,28205.4
2025-04-18 08:45,29148.0
2025-04-18 09:00,32935.0
2025-04-18 09:15,35691.2
2025-04-18 09:30,36220.6
2025-04-18 09:45,38971.6
2025-04-18 10:00,38306.3
2025-04-18 10:15,41112.6
2025-04-18 10:30,39167.4
2025-04-18 10:45,41222.6
2025-04-18 11:00,42373.0
2025-04-18 11:15,42683.7
2025-04-18 11:30,41910.2
2025-04-18 11:45,44515.4
2025-04-18 12:00,41506.6
2025-04-18 12:15,41413.9
2025-04-18 12:30,38472.9
2025-04-18 12:45,44157.1
2025-04-18 13:00,41481.1
2025-04-18 13:15,40500.8
2025-04-18 13:30,43694.7
2025-04-18 13:45,43626.7
2025-04-18 14:00,42207.5
2025-04-18 14:15,40199.9
2025-04-18 14:30,42372.0
2025-04-18 14:45,40774.2
2025-04-18 15:00,39639.2
2025-04-18 15:15,41679.5
2025-04-18 15:30,36990.5
2025-04-18 15:45,39027.5
2025-04-18 16:00,37477.9
2025-04-18 16:15,37467.7
2025-04-18 16:30,33687.0
2025-04-18 16:45,29253.3
2025-04-18 17:00,28048.0
2025-04-18 17:15,26215.0
2025-04-18 17:30,23648.8
2025-04-18 17:45,21119.5
2025-04-18 18:00,16526.4
2025-04-18 18:15,14429.1
2025-04-18 18:30,11942.3
2025-04-18 18:45,9097.0
2025-04-18 19:00,6207.5
2025-04-18 19:15,3152.8
2025-04-18 19:30,671.5
2025-04-18 19:45,0.0
2025-04-18 20:00,0.0
2025-04-18 20:15,0.0
2025-04-18 20:30,0.0
2025-04-18 20:45,0.0
2025-04-18 21:00,0.0
2025-04-18 21:15,0.0
2025-04-18 21:30,0.0
2025-04-18 21:45,0.0
2025-04-18 22:00,0.0
2025-04-18 22:15,0.0
2025-04-18 22:30,0.0
2025-04-18 22:45,0.0
2025-04-18 23:00,0.0
2025-04-18 23:15,0.0
2025-04-18 23:30,0.0
2025-04-18 23:45,0.0
2025-04-19 00:00,0.0
2025-04-19 00:15,0.0
2025-04-19 00:30,0.0
2025-04-19 00:45,0.0
2025-04-19 01:00,0.0
2025-04-19 01:15,0.0
2025-04-19 01:30,0.0
2025-04-19 01:45,0.0
2025-04-19 02:00,0.0
2025-04-19 02:15,0.0
2025-04-19 02:30,0.0
2025-04-19 02:45,0.0
2025-04-19 03:00,0.0
2025-04-19 03:15,0.0
2025-04-19 03:30,0.0
2025-04-19 03:45,0.0
2025-04-19 04:00,0.0
2025-04-19 04:15,0.0
2025-04-19 04:30,0.0
2025-04-19 04:45,0.0
2025-04-19 05:00,0.0
2025-04-19 05:15,0.0
2025-04-19 05:30,0.0
2025-04-19 05:45,0.0
2025-04-19 06:00,1044.6
2025-04-19 06:15,3488.3
2025-04-19 06:30,6513.0
2025-04-19 06:45,9313.0
2025-04-19 07:00,11453.4
2025-04-19 07:15,14743.0
2025-04-19 07:30,18924.8
2025-04-19 07:45,21897.0
2025-04-19 08:00,25106.2
2025-04-19 08:15,28084.3
2025-04-19 08:30,30586.5
2025-04-19 08:45,30435.0
2025-04-19 09:00,36066.8
2025-04-19 09:15,37678.5
2025-04-19 09:30,38572.9
2025-04-19 09:45,37034.8
2025-04-19 10:00,41990.4
2025-04-19 10:15,42204.2
2025-04-19 10:30,42067.8
2025-04-19 10:45,42364.4
2025-04-19 11:00,41803.1
2025-04-19 11:15,44681.3
2025-04-19 11:30,43355.4
2025-04-19 11:45,42842.1
2025-04-19 12:00,43987.3
2025-04-19 12:15,45253.4
2025-04-19 12:30,45150.5
2025-04-19 12:45,41540.0
2025-04-19 13:00,43934.5
2025-04-19 13:15,42327.8
2025-04-19 13:30,42114.6
2025-04-19 13:45,45796.5
2025-04-19 14:00,43833.3
2025-04-19 14:15,43491.4
2025-04-19 14:30,43974.3
2025-04-19 14:45,42553.7
2025-04-19 15:00,42338.1
2025-04-19 15:15,41932.2
2025-04-19 15:30,40108.3
2025-04-19 15:45,40289.5
2025-04-19 16:00,40616.6
2025-04-19 16:15,36348.8
2025-04-19 16:30,35187.7
2025-04-19 16:45,32500.9
2025-04-19 17:00,29939.2
2025-04-19 17:15,27600.8
2025-04-19 17:30,24159.7
